household_id;schema_version;generated_utc;phys_status;phys_status_reason;phys_no_result_reason;phys_no_result_fix;phys_no_result_is_fixable;phys_excess_confirmed;phys_era;phys_rank_fleet;phys_rank_in_era;phys_rank_on;phys_rank_scope;phys_rank_bias_note;phys_rank_value_kwh_yr;phys_rank_value_lo_kwh_yr;phys_rank_excludes_vintage;phys_deficiency_kwh_yr;phys_deficiency_lo_kwh_yr;phys_deficiency_hi_kwh_yr;phys_deficiency_band_kwh_yr;phys_deficiency_pct_of_reference;phys_deficiency_pct_lo;phys_deficiency_pct_hi;phys_group_house_kwh_yr;phys_group_house_lo_kwh_yr;phys_group_house_hi_kwh_yr;phys_group_house_owner;phys_group_heat_pump_kwh_yr;phys_group_heat_pump_lo_kwh_yr;phys_group_heat_pump_hi_kwh_yr;phys_group_heat_pump_owner;phys_heat_pump_point_is_no_claim;phys_term_envelope_kwh_yr;phys_term_emitter_kwh_yr;phys_term_dhw_kwh_yr;phys_term_vintage_kwh_yr;phys_vintage_factor;phys_unit_recommendation;phys_unit_age_years;phys_unit_age_reference_year;phys_unit_service_life_basis;phys_scenario_capacity_lo_kwh_yr;phys_scenario_capacity_mid_kwh_yr;phys_scenario_capacity_hi_kwh_yr;phys_scenario_never_sum_into_total;phys_context_e_as_built_kwh_yr;phys_context_e_reference_kwh_yr;phys_level_is_not_a_prediction;phys_appliances_excluded;phys_completeness_tier;phys_geometry_reconciles;phys_pv_level;phys_n_meter_days;phys_hdd_normal_per_day;phys_weather_basis;visit_status;visit_technician_recoverable_kwh;visit_slope_excess_lo_kwh;visit_slope_excess_hi_kwh;visit_slope_excess_pct;visit_step_kwh_day;visit_rank_in_era;visit_never_sum_with_phys_deficiency;visit_hidden_from_building_pages
5831058;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;47.0;17.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2388.0;1876.0;True;2388.0;1876.0;3499.0;1623.0;82.2;64.6;120.5;2388.0;1876.0;3499.0;builder;0.0;0.0;0.0;installer;False;1962.0;426.0;0.0;0.0;1.0;KEEP_IN_LIFE;6.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;44.0;89.0;133.0;True;5292.0;2904.0;True;True;T2;True;no PV;1118.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;1043.0;-320.0;1677.0;26.5;0.66;;True;True
760117;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;131.0;54.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";874.0;263.0;True;946.0;324.0;1714.0;1389.0;43.2;14.8;78.3;874.0;263.0;1648.0;builder;72.0;43.0;78.0;installer;False;874.0;0.0;0.0;72.0;0.954;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;75.0;151.0;226.0;True;3134.0;2188.0;True;True;T2;True;no PV;1103.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;903.0;-170.0;1715.0;36.8;3.23;;True;True
468980;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;41.0;14.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2633.0;1992.0;True;2633.0;1992.0;3892.0;1901.0;113.1;85.5;167.2;2633.0;1992.0;3892.0;builder;0.0;0.0;0.0;installer;False;2178.0;455.0;0.0;0.0;1.0;KEEP_IN_LIFE;2.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;45.0;90.0;135.0;True;4961.0;2329.0;True;True;T2;True;no PV;1219.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;1550.0;69.0;2244.0;36.2;8.49;7.0;True;True
103721;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;152.0;34.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";253.0;99.0;True;463.0;266.0;698.0;432.0;29.3;16.8;44.1;253.0;99.0;474.0;builder;209.0;141.0;239.0;installer;False;253.0;0.0;0.0;209.0;0.827;KEEP_IN_LIFE;20.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;2.0;4.0;6.0;True;2044.0;1581.0;True;True;T1;True;no PV;1041.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-181.0;-992.0;548.0;-12.3;8.51;;True;True
821088;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;155.0;19.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";262.0;75.0;True;262.0;75.0;523.0;447.0;13.9;4.0;27.8;262.0;75.0;523.0;builder;0.0;0.0;0.0;installer;False;262.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;5.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;19.0;38.0;56.0;True;2143.0;1880.0;True;True;T2;True;no PV;1036.0;3.723;station normal year (record length does not enter);SLOPE_EXCESS;556.0;45.0;800.0;35.5;8.31;10.0;True;True
121887;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;building data missing: no_emitter;record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
796869;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;142.0;29.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";353.0;219.0;True;353.0;219.0;575.0;356.0;15.5;9.6;25.2;353.0;219.0;575.0;builder;0.0;0.0;0.0;installer;False;353.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;5.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;2632.0;2279.0;True;True;T1;True;no PV;1045.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;-55.0;-462.0;170.0;-2.8;4.72;;True;True
727690;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;112.0;44.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1090.0;419.0;True;1165.0;480.0;1815.0;1336.0;72.4;29.8;112.8;1090.0;419.0;1746.0;builder;75.0;49.0;77.0;installer;False;785.0;305.0;0.0;75.0;0.947;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;43.0;86.0;129.0;True;2774.0;1609.0;True;True;T2;True;no PV;503.0;3.836;station normal year (record length does not enter);INCONCLUSIVE;477.0;-328.0;1515.0;21.7;9.86;;True;True
669010;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;79.0;26.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1677.0;1016.0;False;1677.0;1016.0;3136.0;2120.0;77.6;47.0;145.0;1677.0;914.0;2921.0;builder;0.0;6.0;385.0;installer;True;1065.0;0.0;612.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;112.0;225.0;337.0;True;3839.0;2162.0;True;True;T3;True;no PV;758.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;2089.0;-301.0;2839.0;72.4;0.02;;True;True
9889114;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;84.0;28.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2491.0;938.0;True;2491.0;938.0;4416.0;3478.0;73.0;27.5;129.5;2491.0;938.0;4416.0;builder;0.0;0.0;0.0;installer;False;1925.0;565.0;0.0;0.0;1.0;KEEP_IN_LIFE;3.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;179.0;357.0;536.0;True;5901.0;3411.0;True;True;T2;True;no PV;874.0;3.836;station normal year (record length does not enter);INCONCLUSIVE;102.0;-1752.0;1776.0;2.2;11.97;;True;True
7984107;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;pre1975;34.0;12.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2478.0;2238.0;False;2478.0;2238.0;3289.0;1051.0;109.6;98.9;145.4;2347.0;2144.0;3179.0;builder;131.0;81.0;144.0;installer;False;2156.0;192.0;0.0;131.0;0.931;PLAN_REPLACEMENT;13.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;15.0;30.0;44.0;True;4740.0;2262.0;True;True;T1;True;no PV;712.0;5.349;station normal year (record length does not enter);INCONCLUSIVE;786.0;-556.0;1122.0;19.4;3.39;;True;True
721077;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;124.0;51.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";966.0;322.0;True;1136.0;474.0;1963.0;1489.0;53.6;22.3;92.5;966.0;322.0;1803.0;builder;170.0;120.0;187.0;installer;False;790.0;176.0;0.0;170.0;0.894;KEEP_IN_LIFE;15.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;59.0;118.0;177.0;True;3258.0;2122.0;True;True;T2;True;no PV;1140.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;1005.0;-247.0;1607.0;42.0;13.5;;True;True
658466;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;99.0;38.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";835.0;689.0;True;835.0;689.0;1257.0;568.0;52.5;43.3;79.1;835.0;689.0;1257.0;builder;0.0;0.0;0.0;installer;False;835.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;2425.0;1590.0;True;True;T1;True;no PV;962.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-882.0;-1491.0;-647.0;-47.8;3.76;;True;True
461158;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
112120;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;76.0;24.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1165.0;1106.0;False;1165.0;1106.0;2061.0;955.0;56.7;53.8;100.3;1165.0;1057.0;1788.0;builder;0.0;5.0;325.0;installer;True;1165.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;3220.0;2055.0;True;True;T2;True;no PV;1284.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;51.0;-795.0;150.0;2.0;4.28;;True;True
1159664;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;96.0;32.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1851.0;747.0;True;1942.0;810.0;3343.0;2533.0;68.3;28.5;117.6;1851.0;747.0;3257.0;builder;91.0;55.0;94.0;installer;False;1442.0;409.0;0.0;91.0;0.954;KEEP_IN_LIFE;11.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;52.0;103.0;155.0;True;4784.0;2843.0;True;True;T2;True;no PV;454.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;-655.0;-2095.0;701.0;-19.1;-0.4;;True;True
122887;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;128.0;26.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";456.0;284.0;True;456.0;284.0;758.0;474.0;14.1;8.8;23.5;456.0;284.0;758.0;builder;0.0;0.0;0.0;installer;False;456.0;0.0;0.0;0.0;1.0;KEEP_IN_LIFE;6.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;20.0;40.0;60.0;True;3680.0;3225.0;True;True;T1;True;no PV;1099.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-914.0;-1472.0;-573.0;-34.3;3.86;;True;True
706817;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;114.0;22.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";595.0;408.0;False;595.0;408.0;797.0;389.0;22.9;15.7;30.7;368.0;228.0;584.0;builder;226.0;136.0;244.0;installer;False;368.0;0.0;0.0;226.0;0.874;PLAN_REPLACEMENT;18.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;1.0;3.0;4.0;True;3188.0;2593.0;True;True;T1;True;no PV;1045.0;3.723;station normal year (record length does not enter);INCONCLUSIVE;1293.0;-55.0;2356.0;59.7;4.44;;True;True
748773;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;87.0;31.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1116.0;887.0;True;1133.0;903.0;1679.0;776.0;60.3;48.0;89.3;1116.0;887.0;1660.0;builder;18.0;13.0;20.0;installer;False;1116.0;0.0;0.0;18.0;0.987;KEEP_IN_LIFE;8.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;20.0;40.0;60.0;True;3013.0;1880.0;True;True;T1;True;no PV;317.0;3.717;station normal year (record length does not enter);USES_LESS_THAN_MODELLED;-1084.0;-1829.0;-924.0;-44.5;9.29;;True;True
877881;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;meter record too short or lacks season coverage;"none - needs a longer meter record; a visit does not help";True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
100119;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1976_1990;83.0;28.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";995.0;954.0;False;995.0;954.0;2012.0;1057.0;49.9;47.9;100.9;995.0;879.0;1743.0;builder;0.0;6.0;322.0;installer;True;995.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;2989.0;1994.0;True;True;T2;True;no PV;274.0;3.717;station normal year (record length does not enter);INCONCLUSIVE;683.0;-1273.0;1346.0;32.2;11.09;;True;True
8087988;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;55.0;15.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1778.0;1724.0;False;1778.0;1724.0;2736.0;1012.0;52.8;51.2;81.2;1778.0;1560.0;2335.0;builder;0.0;15.0;573.0;installer;True;553.0;0.0;1225.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;87.0;173.0;260.0;True;5146.0;3368.0;True;True;T2;True;no PV;387.0;5.349;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
5610182;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;58.0;7.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2018.0;1633.0;False;2018.0;1633.0;2329.0;696.0;93.0;75.3;107.3;1632.0;1375.0;1987.0;builder;386.0;213.0;399.0;installer;False;407.0;0.0;1225.0;386.0;0.794;REPLACE_END_OF_LIFE;27.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;21.0;41.0;62.0;True;4188.0;2170.0;True;True;T1;True;no PV;373.0;3.836;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
113115;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;meter record too short or lacks season coverage;"none - needs a longer meter record; a visit does not help";True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
757271;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
6901131;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;2001_2010;20.0;7.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";2907.0;2680.0;False;2907.0;2680.0;3856.0;1176.0;84.6;78.0;112.3;2907.0;2583.0;3547.0;builder;0.0;7.0;459.0;installer;True;457.0;0.0;2450.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;6341.0;3434.0;True;True;T2;True;no PV;504.0;3.723;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
7474976;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;pre1975;92.0;30.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";1854.0;804.0;True;1854.0;804.0;3436.0;2632.0;80.4;34.9;149.0;1854.0;804.0;3436.0;builder;0.0;0.0;0.0;installer;False;1405.0;448.0;0.0;0.0;1.0;KEEP_IN_LIFE;4.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;6.0;12.0;18.0;True;4159.0;2306.0;True;True;T2;True;no PV;1075.0;3.836;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
1171127;physical_baseline_v2;2026-09-17T07:56:10Z;INCOMPLETE_AUDIT;never computed - see phys_no_result_reason for this household's cause;"building data missing: no_footprint;no_storeys";record the missing building data - an auditor can do this;True;;;;;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";;;False;;;;;;;;;;;builder;;;;installer;False;;;;;;;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;;;;True;;;True;True;;;Unknown;;;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
801031;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;2001_2010;130.0;27.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";308.0;266.0;False;308.0;266.0;748.0;482.0;15.1;13.1;36.8;308.0;212.0;523.0;builder;0.0;4.0;291.0;installer;True;308.0;0.0;0.0;0.0;1.0;RECORD_INSTALL_YEAR;;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;21.0;42.0;62.0;True;2342.0;2034.0;True;True;T2;True;no PV;952.0;3.723;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
730976;physical_baseline_v2;2026-09-17T07:56:10Z;EXCESS_CONFIRMED;confirmed excess over code, ranked below the action cut;;;;True;1991_2000;113.0;11.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";681.0;416.0;False;681.0;416.0;849.0;433.0;29.4;18.0;36.7;345.0;211.0;522.0;builder;335.0;193.0;364.0;installer;False;345.0;0.0;0.0;335.0;0.794;REPLACE_END_OF_LIFE;27.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;99.0;197.0;296.0;True;2993.0;2312.0;True;True;T1;True;PV;336.0;3.723;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
104118;physical_baseline_v2;2026-09-17T07:56:10Z;HIGH_EXCESS;confirmed excess over code, in the worst 25% of the fleet by lower bound;;;;True;1976_1990;11.0;3.0;phys_rank_value_lo_kwh_yr;fleet;"ranked fleet-wide; per m2 the physics under-predicts newer construction eras by 24-53% (P9/P21), so this order tilts toward older houses - filter by phys_era or use phys_rank_in_era";3179.0;2913.0;True;3316.0;3040.0;4118.0;1078.0;164.2;150.5;203.9;3179.0;2913.0;3979.0;builder;137.0;98.0;162.0;installer;False;1187.0;0.0;1992.0;137.0;0.894;KEEP_IN_LIFE;15.0;2024;measured failures, Weibull fit (ZHAW Hubbuch & Vecsei): air 20 yr SD 7, ground 26.7 yr SD 4.7;0.0;0.0;0.0;True;5336.0;2020.0;True;True;T1;True;no PV;456.0;3.717;station normal year (record length does not enter);NOT_ASSESSABLE;;;;;;;True;True
